FE_REPORTE,CAMAS_ADULTOS_COVID,CAMAS_ADULTOS_NOCOVID,CAMAS_ADULTOS_OCC,CAMAS_ADULTOS_DISP,CAMAS_ADULTOS_TOTAL,CAMAS_ICU_COVID,CAMAS_ICU_NOCOVID,CAMAS_ICU_OCC,CAMAS_ICU_DISP,CAMAS_ICU_TOTAL,CAMAS_PED_COVID,CAMAS_PED_NOCOVID,CAMAS_PED_OCC,CAMAS_PED_DISP,CAMAS_PED_TOTAL,CAMAS_PICU_COVID,CAMAS_PICU_NOCOVID,CAMAS_PICU_OCC,CAMAS_PICU_DISP,CAMAS_PICU_TOTAL,VENT_ADULTOS_COVID,VENT_ADULTOS_NOCOVID,VENT_ADULTOS_OCC,VENT_ADULTOS_DISP,VENT_ADULTOS_TOTAL,VENT_PED_COVID,VENT_PED_NOCOVID,VENT_PED_OCC,VENT_PED_DISP,VENT_PED_TOTAL,CUARTOS_PRESNEG_OCC,CUARTOS_PRESNEG_DISP,CUARTOS_PRESNEG_TOTAL,VENT_ORD,VENT_REC,VENT_ENTR,CONVALECIENTES
"2021-02-25 00:00:00",184,4110,4294,2662,6956,34,452,486,220,706,18,413,431,828,1259,1,33,34,62,96,28,365,393,823,1216,0,35,35,123,158,247,310,557,194,161,161,89406
"2021-02-26 00:00:00",169,4155,4324,2694,7018,27,441,468,214,682,23,416,439,847,1286,1,32,33,60,93,24,352,376,873,1249,0,34,34,129,163,231,318,549,194,161,161,89686
"2021-02-27 00:00:00",174,4101,4275,2786,7061,30,447,477,217,694,20,415,435,788,1223,0,32,32,59,91,19,354,373,865,1238,0,35,35,127,162,238,315,553,194,161,161,89792
"2021-02-28 00:00:00",150,3983,4133,2732,6865,25,428,453,235,688,16,396,412,852,1264,0,30,30,62,92,20,361,381,830,1211,0,30,30,130,160,224,319,543,194,161,161,89810
"2021-03-01 00:00:00",155,3852,4007,2672,6679,23,422,445,239,684,16,389,405,802,1207,0,30,30,63,93,23,335,358,839,1197,0,31,31,123,154,208,326,534,194,161,161,90084
"2021-03-02 00:00:00",162,3806,3968,2943,6911,23,443,466,218,684,24,388,412,874,1286,0,30,30,62,92,24,346,370,845,1215,0,33,33,120,153,241,326,567,194,161,161,90318
"2021-03-03 00:00:00",169,4000,4169,2678,6847,33,458,491,199,690,26,392,418,850,1268,0,29,29,65,94,25,358,383,869,1252,0,40,40,122,162,263,328,591,194,161,161,90575
"2021-03-04 00:00:00",171,4128,4299,2671,6970,23,466,489,189,678,35,408,443,806,1249,0,28,28,66,94,19,355,374,896,1270,0,34,34,125,159,255,322,577,194,161,161,90792
"2021-03-05 00:00:00",136,4177,4313,2654,6967,23,480,503,185,688,19,412,431,834,1265,0,31,31,60,91,18,369,387,881,1268,0,36,36,123,159,253,327,580,194,161,161,90987
"2021-03-06 00:00:00",147,4141,4288,2660,6948,24,464,488,198,686,16,421,437,856,1293,0,39,39,52,91,18,377,395,887,1282,0,39,39,123,162,232,337,569,194,161,161,91058
"2021-03-07 00:00:00",134,3921,4055,2728,6783,21,471,492,199,691,9,415,424,789,1213,0,40,40,54,94,19,365,384,868,1252,0,39,39,120,159,227,340,567,194,161,161,91073
"2021-03-08 00:00:00",127,3708,3835,2793,6628,20,461,481,222,703,10,388,398,796,1194,0,39,39,55,94,21,348,369,865,1234,0,37,37,133,170,198,346,544,194,161,161,91191
"2021-03-09 00:00:00",126,3758,3884,2888,6772,16,465,481,211,692,26,361,387,850,1237,0,40,40,53,93,15,357,372,859,1231,0,34,34,114,148,232,346,578,194,161,161,91469
"2021-03-10 00:00:00",138,3999,4137,2679,6816,18,478,496,188,684,28,376,404,871,1275,0,37,37,58,95,19,361,380,865,1245,0,33,33,110,143,236,333,569,194,161,161,91663
"2021-03-11 00:00:00",136,4055,4191,2645,6836,18,482,500,190,690,20,384,404,858,1262,0,39,39,56,95,19,353,372,874,1246,0,36,36,111,147,239,327,566,194,161,161,91817
"2021-03-12 00:00:00",138,4094,4232,2650,6882,18,481,499,185,684,6,436,442,839,1281,0,37,37,59,96,19,370,389,857,1246,0,38,38,106,144,240,334,574,194,161,161,91997
"2021-03-13 00:00:00",155,3985,4140,2675,6815,22,479,501,184,685,11,439,450,839,1289,0,39,39,57,96,21,347,368,877,1245,0,40,40,105,145,251,333,584,194,161,161,92051
"2021-03-14 00:00:00",131,3749,3880,2825,6705,20,454,474,205,679,19,421,440,813,1253,0,40,40,54,94,17,345,362,868,1230,0,41,41,101,142,215,344,559,194,161,161,92059
"2021-03-15 00:00:00",126,3592,3718,2955,6673,18,425,443,228,671,14,406,420,785,1205,0,45,45,49,94,17,330,347,878,1225,0,45,45,102,147,205,338,543,194,161,161,92272
"2021-03-16 00:00:00",132,3576,3708,3072,6780,21,435,456,221,677,18,362,380,861,1241,0,40,40,52,92,21,346,367,864,1231,0,45,45,104,149,216,346,562,194,161,161,92449
